Price,Manufacturer,Model,Mileage,Horse Power,Fuel,Transmission,Fabrication Year,Age,Posting Month,Posting Year,country_of_origin
73000.0,CHEVROLET,CAPTIVA,160000.0,10.0,Diesel,Automatic,2016.0,8.0,November,2023.0,United States
57000.0,CHEVROLET,CAPTIVA,62000.0,8.0,Diesel,Manual,2011.0,13.0,November,2023.0,United States
17800.0,CHEVROLET,AVEO,270000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,United States
38500.0,CHEVROLET,CRUZE,114000.0,7.0,Gasoline,Manual,2012.0,12.0,November,2023.0,United States
26500.0,CHEVROLET,SPARK,89000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,United States
25500.0,CHEVROLET,SPARK,109000.0,4.0,Gasoline,Manual,2013.0,11.0,November,2023.0,United States
34500.0,CHEVROLET,CRUZE,92000.0,7.0,Gasoline,Manual,2012.0,12.0,November,2023.0,United States
43500.0,CHEVROLET,CRUZE,100000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,United States
30000.0,CHEVROLET,AVEO,170000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,United States
39500.0,CHEVROLET,CRUZE,57000.0,7.0,Gasoline,Manual,2019.0,5.0,November,2023.0,United States
27000.0,CHEVROLET,AVEO,155000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,United States
16000.0,CHEVROLET,OPTRA,382000.0,6.0,Gasoline,Manual,2007.0,17.0,November,2023.0,United States
27500.0,CHEVROLET,CRUZE,180000.0,7.0,Gasoline,Manual,2012.0,12.0,November,2023.0,United States
333333.0,CHEVROLET,CRUZE,104000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,United States
19500.0,CHEVROLET,AVEO,132000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,United States
28000.0,CHEVROLET,AVEO,99000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,United States
23000.0,CHEVROLET,SPARK,154000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,United States
27300.0,CHEVROLET,CRUZE,180000.0,7.0,Gasoline,Manual,2014.0,10.0,November,2023.0,United States
54000.0,CHEVROLET,TRACKER,70000.0,8.0,Gasoline,Manual,2019.0,5.0,November,2023.0,United States
54000.0,CHEVROLET,TRACKER,70000.0,8.0,Gasoline,Automatic,2019.0,5.0,November,2023.0,United States
29000.0,CHEVROLET,CRUZE,200000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,United States
23003.0,CHEVROLET,AVEO,181000.0,6.0,Gasoline,Manual,2009.0,15.0,November,2023.0,United States
17000.0,CHEVROLET,OPTRA,267000.0,6.0,Gasoline,Manual,2008.0,16.0,November,2023.0,United States
15800.0,CHEVROLET,SPARK,79000.0,4.0,Gasoline,Manual,2009.0,15.0,November,2023.0,United States
27500.0,CHEVROLET,CRUZE,180000.0,7.0,Gasoline,Manual,2014.0,10.0,November,2023.0,United States
21000.0,CHEVROLET,CRUZE,210000.0,7.0,Gasoline,Manual,2012.0,12.0,November,2023.0,United States
15000.0,CHEVROLET,OPTRA,219000.0,6.0,Gasoline,Manual,2007.0,17.0,November,2023.0,United States
24000.0,CHEVROLET,SPARK,164000.0,4.0,Gasoline,Manual,2011.0,13.0,November,2023.0,United States
27500.0,CHEVROLET,AVEO,181000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,United States
20000.0,CHEVROLET,CRUZE,120000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,United States
21500.0,CHEVROLET,AVEO,195000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,United States
24000.0,CHEVROLET,CRUZE,238000.0,7.0,Gasoline,Manual,2012.0,12.0,November,2023.0,United States
73000.0,CHEVROLET,CAPTIVA AWD,160000.0,10.0,Diesel,Automatic,2016.0,8.0,February,2024.0,United States
26200.0,CHEVROLET,AVEO LS,182500.0,5.0,Gasoline,Manual,2016.0,8.0,February,2024.0,United States
35500.0,CHEVROLET,CRUZE,198000.0,7.0,Gasoline,Manual,2014.0,10.0,February,2024.0,United States
22500.0,CHEVROLET,AVEO,228000.0,5.0,Gasoline,Manual,2011.0,13.0,February,2024.0,United States
21000.0,CHEVROLET,AVEO,200000.0,6.0,Gasoline,Manual,2007.0,17.0,January,2024.0,United States
24500.0,CHEVROLET,SONIC,100123.0,5.0,Gasoline,Manual,2016.0,8.0,February,2024.0,United States
22000.0,CHEVROLET,AVEO LS,220000.0,5.0,Gasoline,Manual,2013.0,11.0,February,2024.0,United States
23000.0,CHEVROLET,AVEO,117500.0,5.0,Gasoline,Manual,2011.0,13.0,February,2024.0,United States
155000.0,CHEVROLET,CAMARO RS COUPE,40146.0,21.0,Gasoline,Automatic,2014.0,10.0,February,2024.0,United States
23000.0,CHEVROLET,AVEO LS,200000.0,5.0,Gasoline,Manual,2013.0,11.0,January,2024.0,United States
36000.0,CHEVROLET,CAPTIVA,320000.0,10.0,Diesel,Automatic,2007.0,17.0,February,2024.0,United States
31000.0,CHEVROLET,CRUZE,270000.0,7.0,Gasoline,Manual,2014.0,10.0,February,2024.0,United States
36000.0,CHEVROLET,SONIC,84000.0,5.0,Gasoline,Manual,2018.0,6.0,February,2024.0,United States
40000.0,CHEVROLET,CRUZE,145000.0,7.0,Gasoline,Manual,2019.0,5.0,February,2024.0,United States
40000.0,CHEVROLET,CRUZE,145000.0,7.0,Gasoline,Manual,2019.0,5.0,February,2024.0,United States
40000.0,CHEVROLET,CRUZE,145000.0,7.0,Gasoline,Manual,2019.0,5.0,February,2024.0,United States
36000.0,CHEVROLET,SONIC 4P,90000.0,5.0,Gasoline,Manual,2018.0,6.0,January,2024.0,United States
37000.0,CHEVROLET,SONIC,130000.0,5.0,Gasoline,Manual,2019.0,5.0,January,2024.0,United States
185000.0,TOYOTA,PRADO,200000.0,11.0,Diesel,Automatic,2015.0,9.0,March,2024.0,Japan
72000.0,TOYOTA,RAV 4,110000.0,9.0,Gasoline,Automatic,2015.0,9.0,February,2024.0,Japan
32000.0,TOYOTA,AYGO,125000.0,4.0,Gasoline,Manual,2021.0,3.0,February,2024.0,Japan
20000.0,TOYOTA,AVENSIS,250000.0,6.0,Gasoline,Automatic,2014.0,10.0,February,2024.0,Japan
19500.0,TOYOTA,AYGO,138000.0,4.0,Gasoline,Manual,2012.0,12.0,February,2024.0,Japan
78500.0,TOYOTA,RAV 4,38000.0,6.0,Gasoline,Manual,2021.0,3.0,January,2024.0,Japan
23000.0,TOYOTA,YARIS,203000.0,4.0,Gasoline,Manual,2006.0,18.0,February,2024.0,Japan
128000.0,TOYOTA,RAV 4,50000.0,9.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,Japan
39500.0,TOYOTA,AYGO,65000.0,5.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,Japan
62000.0,TOYOTA,HILUX,120000.0,6.0,Gasoline,Manual,2018.0,6.0,February,2024.0,Japan
150000.0,TOYOTA,HILUX,51000.0,9.0,Diesel,Manual,2020.0,4.0,February,2024.0,Japan
26000.0,TOYOTA,HILUX,300000.0,11.0,Diesel,Manual,1993.0,31.0,February,2024.0,Japan
50000.0,TOYOTA,HIACE,575000.0,10.0,Diesel,Manual,2017.0,7.0,February,2024.0,Japan
22000.0,TOYOTA,HILUX,325666.0,10.0,Diesel,Manual,2000.0,24.0,February,2024.0,Japan
36000.0,TOYOTA,YARIS,71000.0,6.0,Gasoline,Manual,2018.0,6.0,February,2024.0,Japan
26800.0,TOYOTA,COROLLA,190000.0,7.0,Gasoline,Manual,2007.0,17.0,February,2024.0,Japan
37000.0,TOYOTA,YARIS,113000.0,5.0,Gasoline,Manual,2014.0,10.0,February,2024.0,Japan
67000.0,TOYOTA,RAV 4,180000.0,5.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,Japan
41000.0,TOYOTA,YARIS,105000.0,5.0,Gasoline,Manual,2018.0,6.0,February,2024.0,Japan
87000.0,TOYOTA,PRADO,280000.0,11.0,Diesel,Automatic,2006.0,18.0,February,2024.0,Japan
83000.0,TOYOTA,RAV 4,129000.0,9.0,Gasoline,Automatic,2016.0,8.0,February,2024.0,Japan
38000.0,TOYOTA,YARIS,168000.0,5.0,Gasoline,Manual,2016.0,8.0,February,2024.0,Japan
41999.0,TOYOTA,AYGO,36500.0,5.0,Gasoline,Automatic,2011.0,13.0,February,2024.0,Japan
46000.0,TOYOTA,RAV 4,190000.0,10.0,Gasoline,Manual,2008.0,16.0,December,2023.0,Japan
39000.0,TOYOTA,YARIS VERSO,142000.0,5.0,Gasoline,Manual,2016.0,8.0,March,2024.0,Japan
95000.0,TOYOTA,RAV 4,169000.0,9.0,Hybrid,Automatic,2020.0,4.0,February,2024.0,Japan
34500.0,TOYOTA,YARIS,130000.0,4.0,Gasoline,Manual,2018.0,6.0,February,2024.0,Japan
21500.0,TOYOTA,YARIS,45000.0,5.0,Gasoline,Manual,2020.0,4.0,March,2024.0,Japan
31000.0,TOYOTA,YARIS,239000.0,6.0,Gasoline,Automatic,2015.0,9.0,March,2024.0,Japan
38500.0,TOYOTA,YARIS,91000.0,5.0,Gasoline,Manual,2018.0,6.0,March,2024.0,Japan
40500.0,TOYOTA,AYGO,18000.0,5.0,Gasoline,Automatic,2022.0,2.0,March,2024.0,Japan
185000.0,TOYOTA,HILUX,84000.0,8.0,Diesel,Automatic,2019.0,5.0,March,2024.0,Japan
36500.0,TOYOTA,YARIS VERSO,90000.0,4.0,Gasoline,Manual,2019.0,5.0,March,2024.0,Japan
90000.0,TOYOTA,PRADO,320000.0,11.0,Diesel,Manual,2008.0,16.0,March,2024.0,Japan
129000.0,TOYOTA,RAV 4,119000.0,9.0,Hybrid,Automatic,2020.0,4.0,March,2024.0,Japan
34000.0,TOYOTA,YARIS,115000.0,5.0,Gasoline,Manual,2015.0,9.0,March,2024.0,Japan
39000.0,TOYOTA,YARIS VERSO,130000.0,5.0,Gasoline,Manual,2018.0,6.0,March,2024.0,Japan
72000.0,TOYOTA,RAV 4,110000.0,9.0,Gasoline,Automatic,2015.0,9.0,March,2024.0,Japan
80000.0,TOYOTA,LAND CRUISER,300000.0,17.0,Diesel,Manual,1997.0,27.0,March,2024.0,Japan
38000.0,TOYOTA,YARIS,56000.0,4.0,Gasoline,Manual,2020.0,4.0,March,2024.0,Japan
52500.0,TOYOTA,AYGO,13000.0,5.0,Gasoline,Automatic,2023.0,1.0,March,2024.0,Japan
31500.0,TOYOTA,AVENSIS,115000.0,6.0,Gasoline,Manual,2014.0,10.0,March,2024.0,Japan
41000.0,TOYOTA,YARIS,142000.0,5.0,Gasoline,Manual,2016.0,8.0,March,2024.0,Japan
36800.0,TOYOTA,YARIS,89000.0,4.0,Gasoline,Manual,2019.0,5.0,December,2023.0,Japan
65000.0,TOYOTA,HILUX,256000.0,8.0,Diesel,Manual,2012.0,12.0,March,2024.0,Japan
42500.0,TOYOTA,YARIS,72000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,Japan
148000.0,TOYOTA,PRADO,350000.0,11.0,Diesel,Manual,2011.0,13.0,March,2024.0,Japan
158000.0,TOYOTA,HILUX,78000.0,15.0,Gasoline,Automatic,2018.0,6.0,January,2024.0,Japan
38000.0,TOYOTA,YARIS,93000.0,4.0,Gasoline,Manual,2018.0,6.0,January,2024.0,Japan
44000.0,TOYOTA,YARIS,62000.0,4.0,Gasoline,Manual,2018.0,6.0,January,2024.0,Japan
29800.0,TOYOTA,AVENSIS,137000.0,6.0,Gasoline,Manual,2014.0,10.0,January,2024.0,Japan
39000.0,TOYOTA,YARIS,130000.0,5.0,Gasoline,Manual,2018.0,6.0,January,2024.0,Japan
17000.0,TOYOTA,FJ CRUISER,493000.0,10.0,Diesel,Manual,2017.0,7.0,January,2024.0,Japan
25000.0,TOYOTA,HILUX,152000.0,7.0,Diesel,Manual,2016.0,8.0,January,2024.0,Japan
75000.0,TOYOTA,RAV 4,124000.0,6.0,Gasoline,Automatic,2018.0,6.0,January,2024.0,Japan
39000.0,TOYOTA,AYGO,31000.0,5.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,Japan
93000.0,TOYOTA,PRIUS,75000.0,5.0,Diesel,Manual,2018.0,6.0,January,2024.0,Japan
29800.0,TOYOTA,AVENSIS VERSO,137000.0,6.0,Gasoline,Manual,2014.0,10.0,January,2024.0,Japan
20000.0,TOYOTA,YARIS,197000.0,4.0,Gasoline,Manual,2004.0,20.0,January,2024.0,Japan
82500.0,TOYOTA,FJ,52000.0,6.0,Gasoline,Automatic,2020.0,4.0,January,2024.0,Japan
95000.0,TOYOTA,PRADO,240000.0,9.0,Diesel,Manual,2005.0,19.0,January,2024.0,Japan
46000.0,TOYOTA,RAV 4,240000.0,10.0,Gasoline,Automatic,2008.0,16.0,December,2023.0,Japan
85000.0,TOYOTA,HILUX,280000.0,10.0,Diesel,Manual,2010.0,14.0,January,2024.0,Japan
28500.0,TOYOTA,RAV 4,245000.0,8.0,Diesel,Manual,2004.0,20.0,January,2024.0,Japan
35500.0,TOYOTA,YARIS VERSO,144000.0,5.0,Gasoline,Manual,2014.0,10.0,January,2024.0,Japan
39000.0,TOYOTA,YARIS VERSO,130000.0,5.0,Gasoline,Manual,2018.0,6.0,January,2024.0,Japan
130000.0,TOYOTA,HILUX,90000.0,8.0,Diesel,Manual,2018.0,6.0,January,2024.0,Japan
36500.0,TOYOTA,YARIS,136500.0,5.0,Gasoline,Manual,2015.0,9.0,January,2024.0,Japan
26500.0,TOYOTA,LITE ACE,435000.0,10.0,Diesel,Manual,2017.0,7.0,January,2024.0,Japan
50000.0,TOYOTA,LAND CRUISER,15000.0,16.0,Diesel,Automatic,2022.0,2.0,January,2024.0,Japan
100000.0,TOYOTA,RAV 4,100000.0,7.0,Gasoline,Manual,2000.0,24.0,January,2024.0,Japan
120000.0,TOYOTA,FJ CRUISER,8000.0,6.0,Gasoline,Automatic,2023.0,1.0,January,2024.0,Japan
34500.0,TOYOTA,AYGO,50000.0,4.0,Gasoline,Manual,2022.0,2.0,December,2023.0,Japan
33900.0,TOYOTA,AYGO,51000.0,4.0,Gasoline,Manual,2021.0,3.0,January,2024.0,Japan
27000.0,TOYOTA,AVENSIS,245236.0,6.0,Gasoline,Manual,2013.0,11.0,January,2024.0,Japan
35000.0,TOYOTA,YARIS VERSO,100000.0,5.0,Gasoline,Manual,2014.0,10.0,December,2023.0,Japan
52500.0,TOYOTA,YARIS,65000.0,5.0,Gasoline,Manual,2021.0,3.0,January,2024.0,Japan
35000.0,TOYOTA,RAV 4,530000.0,8.0,Diesel,Manual,2004.0,20.0,December,2023.0,Japan
40000.0,TOYOTA,YARIS,180000.0,5.0,Gasoline,Manual,2018.0,6.0,January,2024.0,Japan
78000.0,TOYOTA,RAV 4,47000.0,6.0,Gasoline,Automatic,2018.0,6.0,November,2023.0,Japan
28500.0,TOYOTA,HIACE,282500.0,10.0,Diesel,Manual,2007.0,17.0,January,2024.0,Japan
19800.0,TOYOTA,YARIS,196000.0,4.0,Gasoline,Manual,2006.0,18.0,December,2023.0,Japan
45000.0,TOYOTA,YARIS,106000.0,5.0,Gasoline,Manual,2018.0,6.0,December,2023.0,Japan
149800.0,TOYOTA,HILUX,78000.0,15.0,Gasoline,Automatic,2018.0,6.0,November,2023.0,Japan
37000.0,TOYOTA,YARIS,16000.0,4.0,Gasoline,Manual,2020.0,4.0,December,2023.0,Japan
73000.0,TOYOTA,MR,82000.0,6.0,Gasoline,Automatic,2020.0,4.0,December,2023.0,Japan
132000.0,TOYOTA,RAV 4,80000.0,9.0,Hybrid,Automatic,2020.0,4.0,December,2023.0,Japan
80000.0,TOYOTA,RAV 4,73500.0,9.0,Gasoline,Automatic,2014.0,10.0,December,2023.0,Japan
65000.0,TOYOTA,HILUX,80000.0,7.0,Diesel,Manual,2019.0,5.0,December,2023.0,Japan
47000.0,TOYOTA,AYGO,38000.0,5.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,Japan
42000.0,TOYOTA,YARIS VERSO,141500.0,5.0,Gasoline,Manual,2016.0,8.0,December,2023.0,Japan
90000.0,TOYOTA,COROLLA,73000.0,7.0,Gasoline,Manual,2020.0,4.0,December,2023.0,Japan
123000.0,TOYOTA,COROLLA,70000.0,6.0,Gasoline,Automatic,2020.0,4.0,December,2023.0,Japan
52000.0,TOYOTA,COROLLA,139000.0,7.0,Gasoline,Manual,2015.0,9.0,December,2023.0,Japan
65000.0,TOYOTA,YARIS VERSO,23000.0,4.0,Gasoline,Manual,2023.0,1.0,December,2023.0,Japan
43500.0,TOYOTA,HILUX,210000.0,7.0,Diesel,Manual,2017.0,7.0,December,2023.0,Japan
36500.0,TOYOTA,YARIS,88000.0,4.0,Gasoline,Manual,2020.0,4.0,December,2023.0,Japan
15700.0,TOYOTA,YARIS,280000.0,4.0,Gasoline,Manual,2005.0,19.0,December,2023.0,Japan
41000.0,TOYOTA,YARIS,120000.0,5.0,Gasoline,Manual,2018.0,6.0,December,2023.0,Japan
35500.0,TOYOTA,YARIS,81000.0,4.0,Gasoline,Manual,2019.0,5.0,December,2023.0,Japan
75350.0,TOYOTA,COROLLA,68300.0,5.0,Gasoline,Automatic,2020.0,4.0,December,2023.0,Japan
34000.0,TOYOTA,YARIS,140000.0,5.0,Gasoline,Manual,2017.0,7.0,December,2023.0,Japan
36000.0,TOYOTA,TUNDRA,153000.0,16.0,Gasoline,Automatic,2009.0,15.0,December,2023.0,Japan
35000.0,TOYOTA,YARIS,154000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,Japan
37000.0,TOYOTA,4RUNNER,300000.0,12.0,Diesel,Manual,1994.0,30.0,December,2023.0,Japan
38000.0,TOYOTA,HILUX,483000.0,11.0,Diesel,Manual,2005.0,19.0,December,2023.0,Japan
36000.0,TOYOTA,YARIS VERSO,145000.0,5.0,Gasoline,Manual,2017.0,7.0,December,2023.0,Japan
28000.0,TOYOTA,AYGO,66000.0,4.0,Gasoline,Manual,2020.0,4.0,December,2023.0,Japan
78000.0,TOYOTA,RAV 4,81000.0,6.0,Gasoline,Automatic,2020.0,4.0,January,2024.0,Japan
108000.0,TOYOTA,PRADO,177000.0,11.0,Diesel,Manual,2008.0,16.0,December,2023.0,Japan
27000.0,TOYOTA,AVENSIS,207000.0,6.0,Gasoline,Manual,2013.0,11.0,February,2024.0,Japan
37500.0,TOYOTA,YARIS,78000.0,4.0,Gasoline,Manual,2020.0,4.0,January,2024.0,Japan
75000.0,TOYOTA,RAV 4,83000.0,6.0,Gasoline,Automatic,2018.0,6.0,January,2024.0,Japan
52000.0,TOYOTA,YARIS VERSO,49000.0,6.0,Gasoline,Manual,2020.0,4.0,December,2023.0,Japan
72000.0,TOYOTA,COROLLA,81000.0,6.0,Gasoline,Automatic,2020.0,4.0,January,2024.0,Japan
98000.0,TOYOTA,RAV 4,13000.0,6.0,Gasoline,Automatic,2021.0,3.0,December,2023.0,Japan
110000.0,TOYOTA,PRADO,70000.0,11.0,Diesel,Manual,2006.0,18.0,February,2024.0,Japan
38000.0,TOYOTA,YARIS,93000.0,4.0,Gasoline,Manual,2018.0,6.0,December,2023.0,Japan
26500.0,TOYOTA,RAV 4,285000.0,9.0,Gasoline,Manual,2002.0,22.0,December,2023.0,Japan
76000.0,TOYOTA,4RUNNER,112000.0,6.0,Gasoline,Automatic,2019.0,5.0,January,2024.0,Japan
130000.0,TOYOTA,HILUX,127000.0,8.0,Diesel,Manual,2016.0,8.0,March,2024.0,Japan
24000.0,TOYOTA,YARIS,160000.0,4.0,Gasoline,Manual,2012.0,12.0,March,2024.0,Japan
35400.0,TOYOTA,YARIS,34000.0,4.0,Gasoline,Manual,2020.0,4.0,January,2024.0,Japan
98000.0,TOYOTA,RAV 4,16000.0,6.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,Japan
82000.0,TOYOTA,COROLLA,43000.0,6.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,Japan
23600.0,TOYOTA,YARIS,140000.0,4.0,Gasoline,Manual,2011.0,13.0,January,2024.0,Japan
39000.0,TOYOTA,HILUX,600000.0,11.0,Diesel,Manual,2005.0,19.0,January,2024.0,Japan
43500.0,TOYOTA,YARIS,46000.0,4.0,Gasoline,Manual,2020.0,4.0,January,2024.0,Japan
37500.0,TOYOTA,YARIS,100000.0,4.0,Gasoline,Manual,2018.0,6.0,December,2023.0,Japan
63000.0,TOYOTA,C-HR,198000.0,6.0,Gasoline,Automatic,2017.0,7.0,December,2023.0,Japan
35500.0,TOYOTA,YARIS,81000.0,4.0,Gasoline,Manual,2019.0,5.0,December,2023.0,Japan
102000.0,TOYOTA,LAND CRUISER,300000.0,17.0,Diesel,Manual,1997.0,27.0,November,2023.0,Japan
28500.0,TOYOTA,RAV 4,245000.0,8.0,Diesel,Manual,2004.0,20.0,December,2023.0,Japan
28800.0,TOYOTA,RAV 4,241000.0,8.0,Diesel,Manual,2004.0,20.0,November,2023.0,Japan
48000.0,TOYOTA,HI ACE,490000.0,11.0,Diesel,Manual,2006.0,18.0,December,2023.0,Japan
35500.0,TOYOTA,YARIS,163000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,Japan
93000.0,TOYOTA,LAND CRUISER,500000.0,11.0,Diesel,Manual,2009.0,15.0,September,2023.0,Japan
38000.0,TOYOTA,YARIS,80000.0,5.0,Gasoline,Manual,2018.0,6.0,November,2023.0,Japan
28000.0,TOYOTA,YARIS,195000.0,5.0,Gasoline,Manual,2015.0,9.0,September,2023.0,Japan
36500.0,TOYOTA,YARIS,225000.0,5.0,Gasoline,Manual,2018.0,6.0,October,2023.0,Japan
87500.0,TOYOTA,RAV 4,157000.0,9.0,Gasoline,Automatic,2017.0,7.0,October,2023.0,Japan
16000.0,TOYOTA,HI ACE,455000.0,10.0,Diesel,Manual,2003.0,21.0,September,2023.0,Japan
44000.0,TOYOTA,YARIS,80000.0,5.0,Gasoline,Manual,2015.0,9.0,September,2023.0,Japan
25000.0,TOYOTA,YARIS,192000.0,4.0,Gasoline,Manual,2007.0,17.0,August,2023.0,Japan
18600.0,TOYOTA,YARIS,300000.0,4.0,Gasoline,Manual,2005.0,19.0,August,2023.0,Japan
67000.0,TOYOTA,LAND CRUISER,333333.0,10.0,Diesel,Manual,1993.0,31.0,May,2023.0,Japan
36000.0,TOYOTA,YARIS,131000.0,4.0,Gasoline,Manual,2017.0,7.0,July,2023.0,Japan
35500.0,TOYOTA,YARIS,144000.0,5.0,Gasoline,Manual,2014.0,10.0,June,2023.0,Japan
60000.0,TOYOTA,HI ACE,400000.0,8.0,Diesel,Manual,2020.0,4.0,July,2023.0,Japan
20500.0,TOYOTA,YARIS,280000.0,4.0,Gasoline,Manual,2007.0,17.0,May,2023.0,Japan
65000.0,TOYOTA,LAND CRUISER,340000.0,11.0,Diesel,Automatic,2000.0,24.0,May,2023.0,Japan
27000.0,TOYOTA,AVENSIS,207000.0,6.0,Gasoline,Manual,2013.0,11.0,March,2023.0,Japan
9500.0,TOYOTA,COROLLA,400000.0,6.0,Gasoline,Manual,1997.0,27.0,May,2023.0,Japan
68000.0,TOYOTA,COROLLA,59000.0,5.0,Gasoline,Manual,2020.0,4.0,May,2023.0,Japan
38000.0,TOYOTA,YARIS,156000.0,5.0,Gasoline,Manual,2017.0,7.0,April,2023.0,Japan
37000.0,TOYOTA,LAND CRUISER,500000.0,11.0,Diesel,Manual,1991.0,33.0,May,2023.0,Japan
36000.0,TOYOTA,YARIS,153000.0,5.0,Gasoline,Manual,2014.0,10.0,May,2023.0,Japan
79000.0,TOYOTA,RAV 4,190000.0,9.0,Gasoline,Automatic,2015.0,9.0,November,2022.0,Japan
115000.0,TOYOTA,RAV 4,60000.0,9.0,Gasoline,Automatic,2018.0,6.0,November,2022.0,Japan
30800.0,TOYOTA,YARIS,120000.0,4.0,Gasoline,Manual,2017.0,7.0,February,2023.0,Japan
10000.0,TOYOTA,HI ACE,500000.0,10.0,Diesel,Manual,2000.0,24.0,December,2022.0,Japan
39900.0,TOYOTA,YARIS,67000.0,4.0,Gasoline,Manual,2019.0,5.0,January,2023.0,Japan
66500.0,TOYOTA,C-HR,120000.0,6.0,Gasoline,Manual,2018.0,6.0,December,2022.0,Japan
33900.0,TOYOTA,YARIS,80000.0,4.0,Gasoline,Manual,2018.0,6.0,December,2022.0,Japan
27000.0,TOYOTA,AVENSIS,222000.0,6.0,Gasoline,Manual,2013.0,11.0,February,2024.0,Japan
66000.0,TOYOTA,RAV 4,18000.0,9.0,Hybrid,Automatic,2022.0,2.0,February,2024.0,Japan
33800.0,TOYOTA,YARIS,140000.0,4.0,Gasoline,Manual,2018.0,6.0,February,2024.0,Japan
30000.0,TOYOTA,AYGO,89000.0,4.0,Gasoline,Manual,2017.0,7.0,January,2024.0,Japan
35000.0,TOYOTA,YARIS,193750.0,5.0,Gasoline,Manual,2014.0,10.0,January,2024.0,Japan
70000.0,TOYOTA,C-HR,120000.0,6.0,Gasoline,Automatic,2018.0,6.0,January,2024.0,Japan
34000.0,TOYOTA,YARIS,156000.0,5.0,Gasoline,Manual,2014.0,10.0,January,2024.0,Japan
28000.0,TOYOTA,RAV 4,245000.0,8.0,Diesel,Manual,2004.0,20.0,January,2024.0,Japan
102000.0,TOYOTA,LAND CRUISER,300000.0,17.0,Diesel,Manual,1997.0,27.0,November,2023.0,Japan
38000.0,TOYOTA,YARIS,80000.0,5.0,Gasoline,Manual,2018.0,6.0,November,2023.0,Japan
48000.0,TOYOTA,HI ACE,490000.0,11.0,Diesel,Manual,2006.0,18.0,December,2023.0,Japan
28500.0,TOYOTA,RAV 4,245000.0,8.0,Diesel,Manual,2004.0,20.0,December,2023.0,Japan
28800.0,TOYOTA,RAV 4,241000.0,8.0,Diesel,Manual,2004.0,20.0,November,2023.0,Japan
12000.0,TOYOTA,COROLLA,293000.0,7.0,Gasoline,Manual,1991.0,33.0,January,2024.0,Japan
63000.0,TOYOTA,C-HR,198000.0,6.0,Gasoline,Automatic,2017.0,7.0,December,2023.0,Japan
39000.0,TOYOTA,YARIS,56000.0,4.0,Gasoline,Manual,2020.0,4.0,January,2024.0,Japan
35000.0,TOYOTA,YARIS,155000.0,5.0,Gasoline,Manual,2014.0,10.0,January,2024.0,Japan
35000.0,TOYOTA,LAND CRUISER,500000.0,11.0,Diesel,Manual,1992.0,32.0,December,2023.0,Japan
135000.0,TOYOTA,RAV 4,78000.0,9.0,Hybrid,Automatic,2019.0,5.0,October,2023.0,Japan
36500.0,TOYOTA,YARIS,225000.0,5.0,Gasoline,Manual,2018.0,6.0,October,2023.0,Japan
28000.0,TOYOTA,YARIS,195000.0,5.0,Gasoline,Manual,2015.0,9.0,September,2023.0,Japan
93000.0,TOYOTA,LAND CRUISER,500000.0,11.0,Diesel,Manual,2009.0,15.0,September,2023.0,Japan
16000.0,TOYOTA,HI ACE,455000.0,10.0,Diesel,Manual,2003.0,21.0,September,2023.0,Japan
44000.0,TOYOTA,YARIS,80000.0,5.0,Gasoline,Manual,2015.0,9.0,September,2023.0,Japan
25000.0,TOYOTA,YARIS,192000.0,4.0,Gasoline,Manual,2007.0,17.0,August,2023.0,Japan
18600.0,TOYOTA,YARIS,300000.0,4.0,Gasoline,Manual,2005.0,19.0,August,2023.0,Japan
35500.0,TOYOTA,YARIS,144000.0,5.0,Gasoline,Manual,2014.0,10.0,June,2023.0,Japan
64000.0,TOYOTA,RAV 4,140000.0,8.0,Diesel,Manual,2010.0,14.0,June,2023.0,Japan
60000.0,TOYOTA,HI ACE,400000.0,8.0,Diesel,Manual,2020.0,4.0,July,2023.0,Japan
36000.0,TOYOTA,YARIS,131000.0,4.0,Gasoline,Manual,2017.0,7.0,July,2023.0,Japan
30800.0,TOYOTA,YARIS,120000.0,4.0,Gasoline,Manual,2017.0,7.0,February,2023.0,Japan
